"Fishbase_name","Order","Family","Standard_length","Max_body_depth","Max_fish_width","Head_depth","Lower_jaw_length","Mouth_width","Min_caudalpeduncle_depth","Min_caudalpeduncle_width","Total_weight","group","highlight"
"Sardinella_zunasi","Clupeiformes","Clupeidae",2.01059673620653,1.44357587975026,1.00302947055362,1.2678754193189,1.04139268515823,0.271841606536499,0.959041392321094,0.374748346010104,1.16136800223497,"Surface",FALSE
"Sardinops_sagax","Clupeiformes","Clupeidae",2.31508827308832,1.6534054906645,1.44435712565603,1.45651785780526,1.47523522260413,0.840733234611807,1.14113609012074,0.681241237375587,2.16958627332191,"Surface",TRUE
"Sauvagella_madagascariensis","Clupeiformes","Clupeidae",1.44122367424261,0.6232492903979,0.477121254719662,0.525044807036845,0.474216264076255,-0.0222763947111523,0.287801729930226,-0.337242168318426,-0.744727494896694,"Surface",FALSE
"Scomber_australasicus","Perciformes","Scombridae",2.68529378138678,2.05728564441821,1.8992731873176,1.76282855318909,1.80085449150356,1.52724311638809,1.19728055812562,1.1078880251828,3.28375338333253,"Surface",FALSE
"Scomber_colias","Perciformes","Scombridae",2.46239799789896,1.79098847508882,1.56348108539441,1.56584781867352,1.62838893005031,1.07188200730613,0.939519252618618,0.8750612633917,2.38506977633193,"Surface",FALSE
"Scomber_japonicus","Perciformes","Scombridae",2.56505639881196,1.90638892115283,1.74115159885179,1.68752896121463,1.73391915101239,1.35353155907776,1.04020662757471,0.984077033902831,3.84135947045485,"Surface",FALSE
"Scomber_scombrus","Perciformes","Scombridae",2.59365151826543,1.89636084546932,1.74919504221967,1.65388755807098,1.69626899674553,1.27508089845686,1.06818586174616,1.00945089579869,3.43071988786328,"Surface",TRUE
"Scomberomorus_brasiliensis","Perciformes","Scombridae",2.52048353274079,1.86213137931304,1.4996870826184,1.56466606425209,1.65465775464952,1.18184358794477,1.10209052551184,0.926856708949692,2.66086547800387,"Surface",FALSE
"Scomberomorus_cavalla","Perciformes","Scombridae",2.77887447200274,2.02747192702128,1.77180787899911,1.77210156927701,1.91555811541152,1.46642272243379,1.30685374869301,1.21748394421391,3.22341026773133,"Surface",FALSE
"Scomberomorus_commerson","Perciformes","Scombridae",2.74678205181632,2.00043407747932,1.70799574642293,1.7238659644435,1.86911432697938,1.48812749624746,1.3142886609475,1.25743856685981,3.07954300740291,"Surface",FALSE
"Scomberomorus_concolor","Perciformes","Scombridae",2.63681875684754,1.77085201164214,1.41161970596323,1.59681693591559,1.7061201097027,1.24772783290972,1.15896526038341,1.15442397311465,2.40654018043396,"Surface",FALSE
"Scomberomorus_guttatus","Perciformes","Scombridae",2.66745295288995,2.0344279050254,1.70500795933334,1.69504365882129,1.72997428569956,1.41246054742996,1.34340859380386,1.28780172993023,2.98227123303957,"Surface",FALSE
"Scomberomorus_koreanus","Perciformes","Scombridae",2.6570558528571,2.06464514479194,1.74311762521474,1.74554320199802,1.77063112777781,1.43901672838751,1.36660971039243,1.3533390953113,3.10839587300746,"Surface",FALSE
"Scomberomorus_maculatus","Perciformes","Scombridae",2.59604700754544,1.91566360350577,1.60151678365001,1.6200318951263,1.72098574415374,1.2964457942064,1.24625231229932,1.29534714833362,2.78175537465247,"Surface",FALSE
"Scomberomorus_plurilineatus","Perciformes","Scombridae",2.70386718890853,2.06658679647069,1.69870934944259,1.72948876917956,1.74857561693099,1.39689644914252,1.3859635706007,1.31005573775089,3.09702465161965,"Surface",FALSE
"Scomberomorus_queenslandicus","Perciformes","Scombridae",2.65896484266443,1.97634997900327,1.71767050300226,1.652826302561,1.78211414747907,1.27438879555038,1.20303288701471,1.28533222764388,2.9576072870601,"Surface",FALSE
"Scomberomorus_regalis","Perciformes","Scombridae",2.59659709562646,1.90821685308939,1.65176244738011,1.64355136856295,1.72345567203519,1.30189771719521,1.21590181320403,1.2496874278053,2.78887511577542,"Surface",FALSE
"Scomberomorus_sierra","Perciformes","Scombridae",2.68169339200456,1.94497590841205,1.59769518592551,1.6742179455767,1.78611228371983,1.40534636017571,1.24772783290972,1.17084820364331,2.89634430480337,"Surface",FALSE
"Scomberomorus_sinensis","Perciformes","Scombridae",2.81557774832427,2.15198239545747,1.87273882747267,1.86415495600203,2.02172666441378,1.62991903550354,1.40705081480425,1.50270017531056,3.53769319436739,"Surface",FALSE
"Setipinna_taty","Clupeiformes","Engraulidae",2.09096307659573,1.576686805201,0.957607287060095,1.14395111642396,1.291590825658,0.57978359661681,1.07077646284343,0.278753600952829,1.31806333496276,"Surface",FALSE
"Setipinna_tenuifilis","Clupeiformes","Engraulidae",2.09096307659573,1.5556988947189,0.942008053022313,1.16286299332193,1.34537373055909,0.511883360978874,0.986771734266245,0.0969100130080564,1.12710479836481,"Surface",FALSE
"Sigmops_bathyphilus","Stomiiformes","Gonostomatidae",2.12784959018764,1.27253777737524,1.04532297878666,1.17026171539496,1.47668674294564,0.910090545594068,0.770852011642144,0.33645973384853,0.977723605288848,"Deep-sea",FALSE
"Sigmops_ebelingi","Stomiiformes","Gonostomatidae",2.08396819759842,1.24551266781415,0.761175813155731,0.968482948553935,1.37235958252432,0.535294120042771,0.678518379040114,0.0791812460476248,0.45178643552429,"Deep-sea",FALSE
"Sigmops_gracilis","Stomiiformes","Gonostomatidae",2.01732555456172,1.04257551244019,0.69284691927723,0.867467487859051,1.25695815256093,0.591064607026499,0.419955748489758,0.136720567156407,0.456366033129043,"Deep-sea",FALSE
"Spratelloides_delicatulus","Clupeiformes","Clupeidae",2.02052701227456,1.30341207059674,1.07188200730613,1.08493357493672,0.999130541287371,0.340444114840118,0.854913022307856,0.195899652409234,1.42683645380351,"Surface",FALSE
"Spratelloides_gracilis","Clupeiformes","Clupeidae",1.7388598020722,0.885926339801431,0.716003343634799,0.737987326333431,0.770852011642144,-0.0457574905606751,0.515873843711679,-0.136677139879544,0.178976947293169,"Surface",FALSE
"Spratelloides_robustus","Clupeiformes","Clupeidae",1.89888965592659,1.05307844348342,0.893761762057943,0.965201701025912,1.00432137378264,0.348304863048161,0.69284691927723,-0.0457574905606751,0.819543935541869,"Surface",FALSE
"Sprattus_sprattus","Clupeiformes","Clupeidae",2.18141479625428,1.61108573341487,1.23729233756746,1.34064237756071,1.30535136944662,0.684845361644412,1.14457420760962,0.578639209968072,1.98168272737129,"Surface",FALSE
"Sternoptyx_diaphana","Stomiiformes","Sternoptychidae",1.55906833403454,1.55035067230162,0.935507265824713,1.34713478291002,0.955206537541942,0.81690383937566,0.754348335711019,0.103803720955957,0.523746466811564,"Deep-sea",FALSE
"Sternoptyx_pseudobscura","Stomiiformes","Sternoptychidae",1.65867902858245,1.58319877396862,0.954242509439325,1.47610671684019,1.07188200730613,0.8750612633917,0.828015064223977,0.167317334748176,0.696356388733332,"Deep-sea",FALSE
"Stolothrissa_tanganicae","Clupeiformes","Clupeidae",1.85871761486029,1.0899051114394,0.832508912706236,0.930949031167523,0.9698816437465,0.278753600952829,0.705007959333336,0.0128372247051722,0.544068044350276,"Surface",FALSE
"Stomias_affinis","Stomiiformes","Stomiidae",2.12538366046771,1.0948203803548,0.848189116991399,0.959518376972998,1.18069920129603,0.6232492903979,0.390935107103379,-0.0915149811213502,0.783903579272735,"Deep-sea",FALSE
"Stomias_atriventer","Stomiiformes","Stomiidae",2.36165229997394,1.42975228000241,1.12613140726198,1.2496874278053,1.51414913447544,0.88252453795488,1.08529057823007,0.57978359661681,1.5278875659527,"Deep-sea",FALSE
"Stomias_boa_boa","Stomiiformes","Stomiidae",2.3641380786626,1.26007138798507,1.09933527768596,1.20221577580113,1.42975228000241,0.949390006644913,1.06069784035361,0.602059991327962,1.5063697170955,"Deep-sea",FALSE
"Stomias_gracilis","Stomiiformes","Stomiidae",2.32242605240595,1.13987908640124,0.921166050637739,1.14705767102836,1.3155505344219,0.877946951629188,0.669316880566112,0.155336037465062,1.18069920129603,"Deep-sea",FALSE
"Tactostoma_macropus","Stomiiformes","Stomiidae",2.38920153552833,1.2464985807958,1.08955188288645,1.13767053723676,1.39898106665813,0.952308009662125,0.661812685537261,0.167317334748176,1.37511468469223,"Deep-sea",FALSE
"Tathicarpus_butleri","Lophiiformes","Antennariidae",1.66492389343808,1.29292029960001,1.19395897801919,1.19534605834842,1.03822263836872,0.91803033678488,0.705863712283919,0.307496037913213,0.8750612633917,"Deep-sea",FALSE
"Tenualosa_ilisha","Clupeiformes","Clupeidae",2.23784522686161,1.76574304142104,1.32387060654051,1.43933269383026,1.42862067267194,0.775246259740236,1.21827285357145,0.565847818673518,2.03822263836872,"Surface",FALSE
"Tenualosa_toli","Clupeiformes","Clupeidae",2.12132999793609,1.68815275559157,1.15014216184856,1.36323580448369,1.22968184231768,0.713490543093943,1.10822665637493,0.594392550375427,1.59626712639552,"Surface",FALSE
"Tetrabrachium_ocellatum","Lophiiformes","Tetrabrachiidae",1.65801139665711,1.22530928172586,1.16702179579026,1.07918124604762,0.848189116991399,0.740362689494244,0.800717078282385,0.12057393120585,0.863322860120456,"Deep-sea",FALSE
"Thryssa_hamiltonii","Clupeiformes","Engraulidae",2.16286299332193,1.64640372622307,1.15503222879097,1.32531037171106,1.41430468812833,0.850646235183066,1.17580163284828,0.413299764081252,1.59028440371816,"Surface",FALSE
"Thryssa_mystax","Clupeiformes","Engraulidae",2.14891099310936,1.57229060615142,1.09516935143176,1.25647720624168,1.41747169320329,0.607455023214668,1.11394335230684,0.414973347970818,1.49485002168009,"Surface",FALSE
"Thryssa_vitrirostris","Clupeiformes","Engraulidae",2.12613140726198,1.59450304382009,1.10037054511756,1.2718416065365,1.41912930774198,0.653212513775344,1.07773117965239,0.320146286111054,1.49512788124293,"Surface",FALSE
"Thunnus_albacares","Perciformes","Scombridae",2.72526624200744,2.17802678827043,1.9982593384237,1.95192007352029,1.862906213563,1.58669980162405,1.1264561134318,1.24551266781415,3.50167533141037,"Surface",FALSE
"Thunnus_atlanticus","Perciformes","Scombridae",2.71746245773749,2.17825732081219,2.02069267868203,1.96538987021512,1.87157293554588,1.64463550376815,1.14176323027579,1.25839780409551,3.49174678428721,"Surface",FALSE
"Thunnus_obesus","Perciformes","Scombridae",2.75089392038213,2.26611404953168,2.08824243351157,2.04222100239038,1.92793468174118,1.70113606609253,1.17782497186468,1.28352736486169,3.71924839844795,"Surface",TRUE
"Thunnus_thynnus","Perciformes","Scombridae",2.64246452024212,2.13877621572935,1.93601079571521,1.89320675305985,1.82412583391655,1.47784447633876,1.08457627793433,1.18184358794477,3.37277396372058,"Surface",FALSE
"Thunnus_tonggol","Perciformes","Scombridae",2.78580658520877,2.17773845040172,2.01506621401115,1.94792361983173,1.88081359228079,1.5720579899263,1.17983892802319,1.17695898058691,3.56686980361671,"Surface",FALSE
"Thysanactis_dentex","Stomiiformes","Stomiidae",2.205014792569,1.15624619039734,0.886490725172482,1.07188200730613,1.15014216184856,0.761175813155731,0.527629900871339,0.0681858617461616,0.945960703577569,"Deep-sea",FALSE
"Trigonolampa_miriceps","Stomiiformes","Stomiidae",2.25481384103487,1.46686762035411,1.20411998265592,1.24551266781415,1.54157924394658,1.17897694729317,0.778151250383644,0.397940008672038,1.66604973848052,"Deep-sea",FALSE
"Triplophos_hemingi","Stomiiformes","Gonostomatidae",2.20104189554268,1.29446622616159,0.8555191556678,1.15624619039734,1.35602585719312,0.788168371141168,0.41161970596323,-0.113509274827518,0.841359470454855,"Deep-sea",FALSE
"Yarrella_blackfordi","Stomiiformes","Phosichthyidae",2.37916042646655,1.52374646681156,1.22089224921952,1.37291200297011,1.65925046877266,1.00860017176192,1.26951294421792,0.518513939877887,1.7240299729356,"Deep-sea",FALSE
"Zalieutes_elater","Lophiiformes","Ogcocephalidae",1.85913829729453,1.12287092286444,1.63215348351063,1.12385164096709,0.834420703681533,0.9698816437465,0.64640372622307,0.531478917042255,1.02118929906994,"Deep-sea",FALSE
